"","站名","年","月","PM2.5 天數","PM10 天數","PM2.5 average","PM10 average","縣市","鄉鎮"
"3091","崙背","2017","06",0,0,12.5244872639438,30.3477568034165,"雲林縣","崙背鄉"
"3092","淡水","2017","06",0,0,12.0189833113746,27.9925559947299,"新北市","淡水區"
"3093","麥寮","2017","06",0,0,14.8217171717172,34.4937738367658,"雲林縣","麥寮鄉"
"3094","善化","2017","06",0,0,8.42349033816425,25.2805413469736,"臺南市","善化區"
"3095","復興","2017","06",0,0,8.31252195871761,25.350450153711,"高雄市","前鎮區"
"3096","湖口","2017","06",0,0,13.7135466988728,22.869099378882,"新竹縣","湖口鄉"
"3097","菜寮","2017","06",0,0,12.8956357048748,25.238904091078,"新北市","三重區"
"3098","陽明","2017","06",0,0,9.12553328314198,12.8458812682783,"臺北市","北投區"
"3099","新竹","2017","06",0,0,8.06986714975845,21.5681927975406,"新竹市","東區"
"3100","新店","2017","06",0,0,14.2421316425121,27.9895652173913,"新北市","新店區"
"3101","新莊","2017","06",0,0,12.9679183135705,29.038823796976,"新北市","新莊區"
"3102","新港","2017","06",0,0,10.5130434782609,32.6992428632895,"嘉義縣","新港鄉"
"3103","新營","2017","06",0,0,10.0903363343581,29.9349147676442,"臺南市","新營區"
"3104","楠梓","2017","06",0,0,9.30986495388669,36.8612373737374,"高雄市","楠梓區"
"3105","萬里","2017","06",0,0,15.1216842336408,26.2538321677052,"新北市","萬里區"
"3106","萬華","2017","06",0,0,13.5277847272379,23.6893325496014,"臺北市","萬華區"
"3107","嘉義","2017","06",0,0,9.88997621689269,28.6364734299517,"嘉義市","西區"
"3108","彰化","2017","06",0,0,13.7974068295713,29.2946376811594,"彰化縣","彰化市"
"3109","臺西","2017","06",0,0,13.969847020934,24.3732048748353,"雲林縣","臺西鄉"
"3110","臺東","2017","06",0,0,7.27496016061233,24.884402566033,"臺東縣","臺東市"
"3111","臺南","2017","06",0,0,8.54273166447079,23.4990228370663,"臺南市","中西區"
"3112","鳳山","2017","06",0,0,9.06626524039567,35.5497595520422,"高雄市","鳳山區"
"3113","潮州","2017","06",0,0,10.3429018445323,30.7060880544576,"屏東縣","潮州鎮"
"3114","線西","2017","06",0,0,13.7839042599912,29.6063899868248,"彰化縣","線西鄉"
"3115","橋頭","2017","06",0,0,10.5134716732543,22.5425175669741,"高雄市","橋頭區"
"3116","頭份","2017","06",0,0,12.2519736842105,24.807843885075,"苗栗縣","頭份鎮"
"3117","龍潭","2017","06",0,0,12.8294082125604,34.9307367149758,"桃園市","龍潭區"
"3118","豐原","2017","06",0,0,12.2461323901541,19.2079581942339,"臺中市","豐原區"
"3119","關山","2017","06",0,0,8.87957290294247,29.2302563680281,"臺東縣","關山鎮"
"3120","觀音","2017","06",0,0,11.7784506556246,33.8329106280193,"桃園市","觀音區"
"3121","二林","2018","06",1,0,19.2060331576636,36.3949536006761,"彰化縣","二林鎮"
"3122","三重","2018","06",0,0,12.5666941150637,46.0964207290294,"新北市","三重區"
"3123","三義","2018","06",0,0,14.1745550470379,24.5235507246377,"苗栗縣","三義鄉"
"3124","土城","2018","06",0,0,13.1106840924776,26.8628407522429,"新北市","土城區"
"3125","士林","2018","06",0,0,14.8384387351779,25.8081741326307,"臺北市","北投區"
"3126","大同","2018","06",0,0,15.3970531400966,44.2294082125604,"臺北市","大同區"
"3127","大里","2018","06",0,0,12.2974551414769,39.3480676328502,"臺中市","大里區"
"3128","大園","2018","06",0,0,13.8881038647343,33.8428140096618,"桃園市","大園區"
"3129","大寮","2018","06",0,0,13.9362959303177,30.4809672815108,"高雄市","大寮區"
"3130","小港","2018","06",0,0,10.7700043917435,38.5733805445762,"高雄市","小港區"
"3131","中山","2018","06",0,0,12.1278381642512,30.1194530710835,"臺北市","中山區"
"3132","中壢","2018","06",0,0,11.3968719806763,41.5845928226363,"桃園市","中壢區"
"3133","仁武","2018","06",0,0,12.8725760954022,39.0057861220905,"高雄市","仁武區"
"3134","斗六","2018","06",0,0,15.539953886693,41.6092995169082,"雲林縣","斗六市"
"3135","冬山","2018","06",0,0,14.8290062111801,28.1494900697799,"宜蘭縣","冬山鄉"
"3136","古亭","2018","06",0,0,10.6669082125604,30.0788259716296,"臺北市","大安區"
"3137","左營","2018","06",0,0,12.3735836627141,37.7182641633729,"高雄市","左營區"
"3138","平鎮","2018","06",0,0,12.748309178744,32.8530797101449,"桃園市","平鎮區"
"3139","永和","2018","06",0,0,12.0038992408558,22.8759716732543,"新北市","永和區"
"3140","安南","2018","06",0,0,13.7742588932806,43.049276993424,"臺南市","安南區"
"3141","朴子","2018","06",0,2,14.6565821256039,55.9019927536232,"嘉義縣","朴子市"
"3142","汐止","2018","06",0,0,7.71787439613527,24.4772891963109,"新北市","汐止區"
"3143","竹山","2018","06",0,0,12.4454646580219,34.3007119247394,"南投縣","竹山鎮"
"3144","竹東","2018","06",0,0,11.7403985507246,29.288768115942,"新竹縣","竹東鎮"
"3145","西屯","2018","06",0,0,14.5140665976536,34.7297342995169,"臺中市","西屯區"
"3146","沙鹿","2018","06",0,0,13.7961956521739,27.9299603174603,"臺中市","沙鹿區"
"3147","宜蘭","2018","06",0,0,7.99217720685112,24.189428504042,"宜蘭縣","宜蘭市"
"3148","忠明","2018","06",0,0,14.2252415458937,29.5798309178744,"臺中市","南屯區"
"3149","松山","2018","06",0,0,13.1717995169082,29.2499396135266,"臺北市","松山區"
"3150","板橋","2018","06",0,0,11.7888888888889,32.3552536231884,"新北市","板橋區"
"3151","林口","2018","06",0,0,12.0829882677709,26.4023928031174,"新北市","林口區"
"3152","林園","2018","06",0,0,12.9418252895084,33.8100188300131,"高雄市","林園區"
"3153","花蓮","2018","06",0,0,4.59263285024155,24.9707461084273,"花蓮縣","花蓮市"
"3154","金門","2018","06",1,0,14.8126756697409,30.0150613275613,"金門縣","金城鎮"
"3155","前金","2018","06",0,0,11.9331231570362,39.4862585482151,"高雄市","前金區"
"3156","前鎮","2018","06",0,0,8.08074769433465,34.14071695213,"高雄市","前鎮區"
"3157","南投","2018","06",0,0,14.3836956521739,37.1714626906275,"南投縣","南投市"
"3158","屏東","2018","06",0,0,11.7132850241546,35.6501623376623,"屏東縣","屏東市"
"3159","恆春","2018","06",0,0,7.92816709292413,20.7947252162553,"屏東縣","恆春鎮"
"3160","美濃","2018","06",0,0,6.54661835748792,29.7146466214944,"高雄市","美濃區"
"3161","苗栗","2018","06",0,0,18.8323671497585,31.1015824218723,"苗栗縣","苗栗市"
"3162","埔里","2018","06",0,0,17.5764124160863,25.8609683794466,"南投縣","埔里鎮"
"3163","桃園","2018","06",0,0,14.4783816425121,32.2230676328502,"桃園市","桃園區"
"3164","馬公","2018","06",0,0,10.3817632850242,21.3857887885062,"澎湖縣","馬公市"
"3165","馬祖","2018","06",0,0,14.6230762594893,35.7492149758454,"連江縣","南竿鄉"
"3166","基隆","2018","06",0,0,11.5179649758454,21.4936126135497,"基隆市","信義區"
"3167","崙背","2018","06",1,0,18.5628732680363,43.6881661945715,"雲林縣","崙背鄉"
"3168","淡水","2018","06",0,0,12.4974033816425,31.0975308641975,"新北市","淡水區"
"3169","麥寮","2018","06",0,1,16.9393061045235,57.3971179183136,"雲林縣","麥寮鄉"
"3170","善化","2018","06",0,0,12.2424516908213,40.1619888324236,"臺南市","善化區"
"3171","富貴角","2018","06",0,0,11.3264803835456,21.8561620251966,"新北市","石門區"
"3172","復興","2018","06",0,0,8.95715305226175,29.8798473869126,"高雄市","前鎮區"
"3173","湖口","2018","06",0,0,13.4576599326599,28.6888871997568,"新竹縣","湖口鄉"
"3174","菜寮","2018","06",0,0,16.563768115942,25.9646739130435,"新北市","三重區"
"3175","陽明","2018","06",0,0,9.30127360562143,13.6346816262737,"臺北市","北投區"
"3176","新竹","2018","06",0,0,13.5052838164251,23.9611824769433,"新竹市","東區"
"3177","新店","2018","06",0,0,14.1229468599034,23.9508948177426,"新北市","新店區"
"3178","新莊","2018","06",0,0,12.5153930610452,25.2393170838823,"新北市","新莊區"
"3179","新港","2018","06",1,0,17.4842210144928,45.0839624505929,"嘉義縣","新港鄉"
"3180","新營","2018","06",0,0,16.9917453541881,46.9874341238472,"臺南市","新營區"
"3181","楠梓","2018","06",0,0,12.1795674132631,46.1175285463329,"高雄市","楠梓區"
"3182","萬里","2018","06",0,0,13.8188204508857,36.9788812033377,"新北市","萬里區"
"3183","萬華","2018","06",0,0,13.6003881987578,28.6806794654621,"臺北市","萬華區"
"3184","嘉義","2018","06",0,0,13.7266390614217,40.9195103205973,"嘉義市","西區"
"3185","彰化","2018","06",0,0,16.0308574879227,35.9153381642512,"彰化縣","彰化市"
"3186","臺西","2018","06",1,0,16.3105987410335,34.7835957400088,"雲林縣","臺西鄉"
"3187","臺東","2018","06",0,0,9.08439676265763,22.680152979066,"臺東縣","臺東市"
"3188","臺南","2018","06",0,0,13.0512845849802,33.3595685111989,"臺南市","中西區"
"3189","鳳山","2018","06",0,0,12.1207608695652,26.5076350461133,"高雄市","鳳山區"
"3190","潮州","2018","06",0,0,12.6888622247318,36.4816534914361,"屏東縣","潮州鎮"
"3191","線西","2018","06",0,0,11.6030632411067,29.08192431562,"彰化縣","線西鄉"
"3192","橋頭","2018","06",0,0,16.7963250517598,29.8048858146684,"高雄市","橋頭區"
"3193","頭份","2018","06",0,0,10.281599378882,32.0100021958718,"苗栗縣","頭份鎮"
"3194","龍潭","2018","06",0,0,14.0421865351785,31.1744983277592,"桃園市","龍潭區"
"3195","豐原","2018","06",0,0,13.6779589371981,28.4908212560386,"臺中市","豐原區"
"3196","關山","2018","06",0,0,8.91403820816864,19.9701492147144,"臺東縣","關山鎮"
"3197","觀音","2018","06",1,0,17.6543203776899,39.2664251207729,"桃園市","觀音區"
"3198","二林","2012","07",3,0,23.3758181393174,42.3941093969144,"彰化縣","二林鎮"
"3199","三重","2012","07",2,0,24.8609041729659,55.3141955519936,"新北市","三重區"
"3200","三義","2012","07",2,0,19.6851810531684,32.2103468060691,"苗栗縣","三義鄉"
"3201","土城","2012","07",1,0,15.473226363009,25.6904925509273,"新北市","土城區"
"3202","士林","2012","07",0,0,18.2275829827022,38.6269869097709,"臺北市","北投區"
"3203","大同","2012","07",5,0,25.1735464745633,46.0934060096052,"臺北市","大同區"
"3204","大里","2012","07",4,0,24.4961023276241,37.5077703050917,"臺中市","大里區"
"3205","大園","2012","07",0,0,13.5084695296652,30.6948635422548,"桃園市","大園區"
"3206","大寮","2012","07",4,2,21.6200486633516,44.0713989726963,"高雄市","大寮區"
"3207","小港","2012","07",4,0,26.1006527326008,38.5679799396489,"高雄市","小港區"
"3208","中山","2012","07",5,0,27.5027848612351,38.8457223001403,"臺北市","中山區"
"3209","中壢","2012","07",0,0,19.4961352657005,52.7685971111637,"桃園市","中壢區"
"3210","仁武","2012","07",1,0,19.1706936121382,51.9078328870755,"高雄市","仁武區"
"3211","斗六","2012","07",5,0,25.5598304220324,42.6463968476591,"雲林縣","斗六市"
"3212","冬山","2012","07",0,0,11.8444897785711,27.4123376623377,"宜蘭縣","冬山鄉"
"3213","古亭","2012","07",0,0,20.2563169502205,39.744136668225,"臺北市","大安區"
"3214","臺西","2012","07",0,0,15.3175134939861,23.3575898738942,"雲林縣","臺西鄉"
"3215","臺東","2012","07",0,0,8.70238095238095,24.6565320910973,"臺東縣","臺東市"
"3216","臺南","2012","07",0,0,18.7013632113562,35.1172223638914,"臺南市","中西區"
"3217","左營","2012","07",1,0,19.6630647286328,38.6926771218496,"高雄市","左營區"
"3218","平鎮","2012","07",0,0,17.980120934516,42.4467660475725,"桃園市","平鎮區"
"3219","永和","2012","07",1,0,15.999649368864,29.8560340430958,"新北市","永和區"
"3220","安南","2012","07",0,0,15.7414863420824,41.1406615240767,"臺南市","安南區"
"3221","朴子","2012","07",2,0,21.2690828339496,45.0216685488425,"嘉義縣","朴子市"
"3222","汐止","2012","07",0,0,16.2047084752555,26.404570651415,"新北市","汐止區"
"3223","竹山","2012","07",6,0,25.0710342012752,29.5425669740887,"南投縣","竹山鎮"
"3224","竹東","2012","07",1,0,18.9107491970395,33.9380551659654,"新竹縣","竹東鎮"
"3225","西屯","2012","07",2,0,22.5315816715702,43.0216222533894,"臺中市","西屯區"
"3226","沙鹿","2012","07",0,0,18.2247510164761,27.6250230212362,"臺中市","沙鹿區"
"3227","宜蘭","2012","07",0,0,14.8613526570048,29.3928237494156,"宜蘭縣","宜蘭市"
"3228","忠明","2012","07",0,0,19.2622508393897,31.5777686023299,"臺中市","南屯區"
"3229","松山","2012","07",0,0,18.9843551726441,33.9134910788137,"臺北市","松山區"
"3230","板橋","2012","07",0,0,15.3117536231884,30.2591833890747,"新北市","板橋區"
"3231","林口","2012","07",0,0,14.3424251835121,28.5119910282954,"新北市","林口區"
"3232","林園","2012","07",1,0,16.6475384277558,41.9386809269162,"高雄市","林園區"
"3233","花蓮","2012","07",0,0,9.59624824684432,18.9929289387564,"花蓮縣","花蓮市"
"3234","金門","2012","07",1,0,16.2406923371159,36.1901506044213,"金門縣","金城鎮"
"3235","前金","2012","07",1,0,19.9306122232139,39.1849455282134,"高雄市","前金區"
"3236","前鎮","2012","07",1,0,19.5436042452171,30.8369512091462,"高雄市","前鎮區"
"3237","南投","2012","07",3,0,19.0528726961055,36.4467872979444,"南投縣","南投市"
"3238","屏東","2012","07",3,0,22.561615996513,46.0430319276452,"屏東縣","屏東市"
"3239","恆春","2012","07",0,0,7.61473429951691,16.88789493359,"屏東縣","恆春鎮"
"3240","美濃","2012","07",0,0,15.5838641211309,32.2666390411832,"高雄市","美濃區"
"3241","苗栗","2012","07",0,0,16.8336447391589,27.6515589384656,"苗栗縣","苗栗市"
"3242","埔里","2012","07",2,0,21.7407522429262,26.1639117077406,"南投縣","埔里鎮"
"3243","桃園","2012","07",1,0,17.0527965489396,28.7834769251319,"桃園市","桃園區"
"3244","馬公","2012","07",0,0,13.1005408976423,31.4920255348516,"澎湖縣","馬公市"
"3245","馬祖","2012","07",1,0,14.191178970632,29.757719197586,"連江縣","南竿鄉"
"3246","基隆","2012","07",0,0,12.9104683885539,21.427170421911,"基隆市","信義區"
"3247","崙背","2012","07",4,0,31.4975543478261,38.7431656720659,"雲林縣","崙背鄉"
"3248","淡水","2012","07",0,0,14.6824501811594,25.2045317725753,"新北市","淡水區"
"3249","麥寮","2012","07",0,0,10.7883250456883,27.1863604488079,"雲林縣","麥寮鄉"
"3250","善化","2012","07",2,0,22.0649823202263,42.0312434931897,"臺南市","善化區"
"3251","復興","2012","07",1,0,14.0544115772026,39.4837647158825,"高雄市","前鎮區"
"3252","湖口","2012","07",0,0,17.0379751734941,27.2732585320243,"新竹縣","湖口鄉"
"3253","菜寮","2012","07",0,0,18.477398989899,26.0977891371913,"新北市","三重區"
"3254","陽明","2012","07",0,0,9.98050306340887,13.1048174593055,"臺北市","北投區"
"3255","新竹","2012","07",0,0,17.0409654043946,26.3521505376344,"新竹市","東區"
"3256","新店","2012","07",0,0,13.7458508648901,24.0016256534489,"新北市","新店區"
"3257","新莊","2012","07",2,0,17.3578019323671,28.3392927423454,"新北市","新莊區"
"3258","新港","2012","07",2,0,23.0675603864734,39.70847942964,"嘉義縣","新港鄉"
"3259","新營","2012","07",2,0,19.6899411364699,53.4381136044881,"臺南市","新營區"
"3260","楠梓","2012","07",2,0,23.1033324897095,36.2506592439023,"高雄市","楠梓區"
"3261","萬里","2012","07",0,0,11.5582339863085,22.6707673345822,"新北市","萬里區"
"3262","萬華","2012","07",1,0,18.2039387564282,32.557889200561,"臺北市","萬華區"
"3263","嘉義","2012","07",7,0,24.5706419517514,42.4682785073739,"嘉義市","西區"
"3264","彰化","2012","07",2,0,21.4392504993837,36.1874229674019,"彰化縣","彰化市"
"3265","鳳山","2012","07",0,0,17.8514880952381,42.3701032059728,"高雄市","鳳山區"
"3266","潮州","2012","07",2,0,21.3538548174593,41.0696204683582,"屏東縣","潮州鎮"
"3267","線西","2012","07",0,0,14.799683369459,27.9714182498194,"彰化縣","線西鄉"
"3268","橋頭","2012","07",1,0,19.4810993120951,37.7279102384292,"高雄市","橋頭區"
"3269","頭份","2012","07",0,0,13.1809356783936,30.222747215384,"苗栗縣","頭份鎮"
"3270","龍潭","2012","07",0,0,17.442613370734,52.90100514259,"桃園市","龍潭區"
"3271","豐原","2012","07",2,0,24.68551477508,43.8531971184496,"臺中市","豐原區"
"3272","關山","2012","07",0,0,8.50023184092478,19.8203286749482,"臺東縣","關山鎮"
"3273","觀音","2012","07",0,0,15.9343100189036,41.2402173913043,"桃園市","觀音區"
"3274","二林","2013","07",5,0,22.9466458058849,45.4850230414747,"彰化縣","二林鎮"
"3275","三重","2013","07",3,0,27.1189808321646,49.27902057036,"新北市","三重區"
"3276","三義","2013","07",2,0,19.381838976825,31.3237632283565,"苗栗縣","三義鄉"
"3277","土城","2013","07",1,0,20.8628654305022,38.0188539370868,"新北市","土城區"
"3278","士林","2013","07",0,0,21.0092223724661,37.157260649978,"臺北市","北投區"
"3279","大同","2013","07",6,0,29.871022265916,43.3291062801932,"臺北市","大同區"
"3280","大里","2013","07",3,0,21.7149768786367,35.9521202558545,"臺中市","大里區"
"3281","大園","2013","07",3,0,23.3514492753623,38.4478611500701,"桃園市","大園區"
"3282","大寮","2013","07",2,1,19.1757777636109,37.163378171618,"高雄市","大寮區"
"3283","小港","2013","07",0,0,20.3963050156949,37.1811286072506,"高雄市","小港區"
"3284","中山","2013","07",4,0,30.0592892964913,48.4079221386374,"臺北市","中山區"
